prediction,actual
3.793125,4.375
3.71,4.375
3.87675,5.0
3.90225,3.75
3.7215,3.75
3.79475,4.375
3.782,4.375
3.895875,4.375
3.778375,1.875
3.615,3.75
3.72925,3.75
3.578875,5.0
3.754,5.0
3.894625,3.75
3.48125,5.0
3.764375,3.125
3.881125,0.0
3.573875,1.25
3.861125,0.0
3.480875,5.0
3.92925,3.75
3.671625,3.125
3.77625,4.375
3.708875,3.75
3.469375,0.0
3.844,0.0
3.892625,3.75
3.48175,4.375
3.538125,1.25
3.833375,4.375
3.895125,4.375
3.871625,4.375
3.522,0.0
3.884625,4.375
3.475875,5.0
3.688125,4.375
3.8645,3.125
3.474,2.5
3.839125,4.375
3.837625,4.375
3.567,4.375
3.931375,3.75
3.801875,4.375
3.871625,4.375
3.812875,5.0
3.861625,3.75
3.481625,3.75
3.857375,4.375
3.601625,4.375
3.911125,4.375
3.5705,4.375
3.676375,3.125
3.788875,3.75
3.90225,4.375
3.630625,4.375
3.912125,3.75
3.68375,3.125
3.767375,3.75
3.47225,5.0
3.912375,5.0
3.48075,4.375
3.74025,3.75
3.899375,4.375
3.497,4.375
3.856375,4.375
3.9035,5.0
3.482125,3.75
3.87025,3.75
3.7715,4.375
3.900375,3.125
3.779875,3.75
3.8815,4.375
3.789,3.75
3.642125,4.375
3.889375,3.75
3.84725,0.0
3.906625,4.375
3.915625,4.375
3.58975,3.75
3.901875,0.0
3.903375,5.0
3.888625,4.375
3.869,5.0
3.814875,4.375
3.859875,4.375
3.893375,3.75
3.774,4.375
3.81975,0.0
3.803375,4.375
3.893625,5.0
3.9025,4.375
3.924875,5.0
3.89525,5.0
3.902625,3.125
3.694,3.75
3.82325,3.75
3.857,3.75
3.842,4.375
3.866,4.375
3.80775,3.75
3.845,0.0
3.8985,4.375
3.891,0.0
3.878375,3.75
3.829125,4.375
3.885375,4.375
3.9105,4.375
3.805625,3.75
3.80025,3.75
3.91975,2.5
3.585375,3.125
3.471,0.0
3.928,3.75
3.893125,2.5
3.912375,4.375
3.857125,5.0
3.4815,3.75
3.899375,0.0
3.47025,1.25
3.880375,3.75
3.913625,4.375
3.8125,3.75
3.83625,3.125
3.8775,5.0
3.904625,4.375
3.454375,2.5
3.848375,3.125
3.90575,3.75
3.580875,3.75
3.7865,3.75
3.80225,2.5
3.86725,3.75
3.482375,4.375
3.89175,4.375
3.857125,4.375
3.93625,3.75
3.83,3.75
3.648125,3.75
3.45675,2.5
3.55375,4.375
3.844,5.0
3.85125,4.375
3.46825,0.0
3.81875,3.75
3.879625,0.0
3.485125,4.375
3.669875,3.125
3.879125,3.75
3.566125,4.375
3.474125,3.125
3.908875,3.75
3.802875,3.125
3.464125,3.125
3.46925,4.375
3.523875,5.0
3.86025,3.75
3.867,2.5
3.893875,3.125
3.833625,4.375
3.473625,4.375
3.675375,4.375
3.846125,3.125
3.830625,4.375
3.473625,5.0
3.848625,4.375
3.8935,5.0
3.889875,0.0
3.481125,4.375
3.802,3.75
3.9,4.375
3.464,3.75
3.899125,3.75
3.898375,5.0
3.9155,0.0
3.686375,2.5
3.767875,4.375
3.5615,3.125
3.5575,0.0
3.7715,3.75
3.78975,4.375
3.890125,5.0
3.91,3.75
3.910375,4.375
3.45125,3.75
3.853625,5.0
3.897875,4.375
3.480875,4.375
3.625125,0.0
3.6895,4.375
3.90675,5.0
3.601375,4.375
3.908625,3.75
3.8375,4.375
3.693875,4.375
3.90475,3.75
3.49525,4.375
3.471375,5.0
3.47375,4.375
3.943125,4.375
3.481125,3.75
3.849125,3.75
3.748,3.75
3.4725,3.125
3.792125,5.0
3.823125,5.0
3.6515,3.75
3.4755,3.75
3.90875,5.0
3.883625,3.75
3.676375,3.75
3.480125,0.0
3.89525,5.0
3.858875,3.75
3.8725,5.0
3.840625,3.125
3.62925,3.75
3.905875,3.125
3.87975,3.75
3.79875,4.375
3.903625,4.375
3.895625,4.375
3.505375,3.75
3.829375,3.75
3.785,3.125
3.889875,3.75
3.47175,4.375
3.469875,2.5
3.90125,4.375
3.629875,3.75
3.894,3.125
3.903625,3.75
3.631125,4.375
3.911625,3.125
3.891,4.375
3.470875,5.0
3.817875,0.0
3.86025,5.0
3.48075,2.5
3.639625,4.375
3.8915,5.0
3.641125,5.0
3.8555,4.375
3.69275,3.75
3.785,4.375
3.85175,3.75
3.760625,3.75
3.744875,3.75
3.9065,3.125
3.82425,5.0
3.90325,5.0
3.48075,3.125
3.87025,4.375
3.48025,4.375
3.661125,4.375
3.8285,4.375
3.72125,5.0
3.889125,4.375
3.77,4.375
3.883125,2.5
3.447125,2.5
3.672,0.0
3.89725,4.375
3.9215,3.125
3.483125,4.375
3.893875,4.375
3.892625,4.375
3.857125,4.375
3.92025,3.125
3.924375,1.25
3.87825,4.375
3.479875,3.75
3.47325,3.125
3.854375,4.375
3.928125,3.75
3.901625,4.375
3.813875,4.375
3.6875,5.0
3.477875,3.75
3.90225,3.75
3.65825,3.125
3.894125,4.375
3.6905,5.0
3.84675,3.75
3.480125,3.75
3.853375,4.375
3.837375,4.375
3.65225,3.75
3.843,4.375
3.9135,5.0
3.47275,3.125
3.686,5.0
3.718625,4.375
3.88925,3.75
3.46125,0.0
3.899625,4.375
3.8415,3.75
3.89725,0.0
3.873375,0.0
3.905875,5.0
3.86125,3.75
3.861,3.75
3.47975,3.75
3.8105,4.375
3.47125,5.0
3.848375,0.0
3.8695,3.75
3.915125,4.375
3.471625,0.0
3.9115,4.375
3.89725,3.75
3.91225,3.75
3.894125,3.75
3.890875,5.0
3.6645,3.125
3.805,4.375
3.88,3.75
3.886125,0.0
3.472875,0.0
3.881375,4.375
3.902625,4.375
3.541875,3.75
3.817625,4.375
3.770375,3.75
3.890875,4.375
3.893875,5.0
3.856625,4.375
3.690125,4.375
3.84825,3.75
3.903375,3.75
3.769875,3.125
3.94125,3.125
3.462875,3.75
3.91625,3.75
3.46775,4.375
3.921375,3.75
3.856625,5.0
3.903375,4.375
3.473375,0.0
3.89125,4.375
3.85825,4.375
3.765375,3.75
3.8405,3.125
3.472625,0.0
3.801,4.375
3.706375,5.0
3.84,4.375
3.5795,1.25
3.47975,3.125
3.908,3.125
3.806375,0.0
3.914125,5.0
3.715375,4.375
3.911875,2.5
3.47,3.75
3.7395,5.0
3.704625,1.25
3.869375,3.75
3.76675,3.75
3.69675,3.75
3.71525,4.375
3.48125,3.75
3.844375,3.75
3.821375,4.375
3.617125,3.75
3.533,3.75
3.893625,3.75
3.905375,4.375
3.48225,1.875
3.790625,3.75
3.47725,0.0
3.9115,4.375
3.574375,3.125
3.8905,3.75
3.452375,0.0
3.472625,3.75
3.65775,4.375
3.881875,3.75
3.905375,3.75
3.908625,5.0
3.905875,3.75
3.90975,3.75
3.488125,4.375
3.7455,3.75
3.890625,4.375
3.54425,4.375
3.915,4.375
3.8015,0.0
3.723375,4.375
3.880625,3.75
3.890625,3.75
3.764,4.375
3.88775,3.125
3.772875,3.75
3.480625,3.75
3.809,4.375
3.896625,3.75
3.8925,5.0
3.670125,3.75
3.482,3.75
3.814375,4.375
3.46975,0.0
3.904125,0.0
3.45975,0.0
3.931,4.375
3.895875,4.375
3.47225,0.0
3.47875,5.0
3.785875,3.75
3.90775,4.375
3.48075,4.375
3.7585,3.125
3.4805,5.0
3.573375,3.75
3.89575,4.375
3.892875,5.0
3.752125,4.375
3.474875,5.0
3.891375,4.375
3.828625,4.375
3.681,4.375
3.883625,5.0
3.90875,4.375
3.932,4.375
3.901875,4.375
3.91725,4.375
3.893875,4.375
3.6,3.75
3.83075,4.375
3.877375,4.375
3.843625,0.0
3.467375,4.375
3.893,4.375
3.85375,4.375
3.7655,3.125
3.890625,3.75
3.47325,3.75
3.472875,5.0
3.470875,0.0
3.552875,3.75
3.469625,4.375
3.904375,3.75
3.481875,4.375
3.8405,4.375
3.68525,4.375
3.895125,0.0
3.728625,4.375
3.763375,4.375
3.886,3.75
3.57375,0.0
3.90425,4.375
3.890875,5.0
3.892375,5.0
3.908625,3.125
3.73875,3.75
3.648375,4.375
3.904125,3.125
3.782625,3.125
3.89025,3.75
3.489375,3.75
3.884,4.375
3.471,5.0
3.844875,3.75
3.821,3.75
3.911125,5.0
3.53675,4.375
3.854875,4.375
3.899875,3.75
3.76725,4.375
3.892625,4.375
3.8555,4.375
3.47775,0.0
3.6355,4.375
3.474375,3.75
3.910875,4.375
3.84475,3.75
3.47375,4.375
3.928625,4.375
3.471875,0.0
3.483,3.75
3.737875,3.75
3.471375,3.75
3.894125,5.0
3.68525,3.125
3.734,5.0
3.831125,4.375
3.857,4.375
3.872625,4.375
3.844125,5.0
3.891625,5.0
3.848,4.375
3.47375,5.0
3.443875,3.75
3.84225,4.375
3.471625,0.0
3.8015,2.5
3.9,3.75
3.866125,0.0
3.815,4.375
3.79625,4.375
3.828375,3.75
3.46925,3.75
3.474625,4.375
3.481,0.0
3.577875,5.0
3.88,4.375
3.753125,3.75
3.745375,3.125
3.886875,3.125
3.59325,4.375
3.870875,4.375
3.877375,4.375
3.802,4.375
3.65475,4.375
3.842,3.75
3.72975,0.0
3.474625,0.0
3.8195,3.75
3.781125,4.375
3.8095,0.0
3.771125,5.0
3.753125,4.375
3.471375,5.0
3.6645,4.375
3.932,5.0
3.864375,3.75
3.899375,4.375
3.833375,3.75
3.826125,3.75
3.884375,3.75
3.4735,3.75
3.80275,4.375
3.46975,3.75
3.7395,3.75
3.47425,0.0
3.85875,3.75
3.806875,3.75
3.49175,4.375
3.867875,3.75
3.69175,3.75
3.900875,3.125
3.7885,4.375
3.840875,4.375
3.842625,3.75
3.86075,3.125
3.46325,3.125
3.811625,4.375
3.857875,4.375
3.539125,3.75
3.559625,4.375
3.743625,3.75
3.86175,3.75
3.866125,3.75
3.90775,3.75
3.9095,4.375
3.815875,4.375
3.908,3.75
3.886375,3.75
3.578125,3.75
3.892375,3.125
3.7105,4.375
3.822125,5.0
3.863375,2.5
3.516875,3.125
3.74625,3.75
3.86725,0.0
3.470375,3.125
3.613375,4.375
3.821375,3.75
3.473375,1.875
3.86475,4.375
3.8285,4.375
3.863125,4.375
3.918125,4.375
3.89775,4.375
3.912875,4.375
3.85575,3.75
3.842,4.375
3.739875,4.375
3.4835,3.75
3.896625,3.75
3.7645,3.75
3.908625,4.375
3.892875,2.5
3.89875,4.375
3.47925,3.125
3.887125,5.0
3.474375,5.0
3.899,4.375
3.47775,4.375
3.91275,4.375
3.899375,5.0
3.479,3.125
3.86175,3.125
3.850375,5.0
3.5895,5.0
3.87575,3.75
3.888125,3.125
3.812,3.75
3.55825,4.375
3.894625,4.375
3.46375,4.375
3.73925,3.75
3.77825,4.375
3.480625,4.375
3.8885,3.75
3.87475,3.75
3.887125,3.75
3.899375,4.375
3.479625,4.375
3.897125,3.75
3.913,4.375
3.815625,1.875
3.709125,3.75
3.87975,4.375
3.45775,4.375
3.86325,3.75
3.74475,4.375
3.554,3.75
3.4705,0.0
3.73275,3.75
3.474125,3.125
3.66825,4.375
3.483,5.0
3.472625,5.0
3.481375,4.375
3.474875,4.375
3.86725,4.375
3.84375,3.75
3.7425,4.375
3.88225,3.75
3.895125,4.375
3.864,5.0
3.92075,4.375
3.76675,3.75
3.746625,3.75
3.69475,3.125
3.766625,3.75
3.736,4.375
3.909125,4.375
3.889375,4.375
3.89575,3.125
3.499625,3.75
3.713,3.75
3.724125,3.125
3.853375,4.375
3.829375,4.375
3.746125,4.375
3.872875,2.5
3.87525,4.375
3.91075,0.0
3.827625,4.375
3.68825,3.75
3.521125,4.375
3.4695,3.75
3.652625,5.0
3.4825,4.375
3.4715,4.375
3.869,4.375
3.89775,4.375
3.61575,3.75
3.909,5.0
3.57275,3.125
3.776,3.125
3.877125,0.0
3.733,5.0
3.895875,3.75
3.7875,3.75
3.835625,4.375
3.47375,2.5
3.892125,4.375
3.775125,4.375
3.875875,4.375
3.890875,4.375
3.725,4.375
3.878625,5.0
3.515125,0.0
3.472375,4.375
3.884625,3.125
3.891875,4.375
3.938125,4.375
3.667875,4.375
3.76275,4.375
3.457125,0.0
3.91,4.375
3.869625,3.75
3.746625,3.75
3.68425,2.5
3.471125,0.0
3.769125,3.75
3.4815,4.375
3.865375,3.125
3.783625,4.375
3.8895,4.375
3.470625,4.375
3.7565,0.0
3.77,3.75
3.813125,5.0
3.718875,5.0
3.44975,3.75
3.482875,4.375
3.920875,3.75
3.816625,4.375
3.728625,0.0
3.9005,3.75
3.475125,3.125
3.898125,4.375
3.7965,5.0
3.898125,4.375
3.787125,3.75
3.907125,4.375
3.884625,3.125
3.47125,3.75
3.470875,0.0
3.676625,4.375
3.599625,3.125
3.729,4.375
3.878875,4.375
3.809875,4.375
3.81775,4.375
3.673375,4.375
3.85875,4.375
3.67275,3.75
3.846875,3.75
3.468875,5.0
3.4615,4.375
3.919125,4.375
3.8665,4.375
3.918625,3.75
3.924125,0.0
3.873875,4.375
3.839375,5.0
3.480375,0.0
3.5825,0.0
3.83375,5.0
3.907,4.375
3.94025,5.0
3.887875,0.0
3.73675,3.125
3.898,3.75
3.71375,0.0
3.8105,4.375
3.8905,4.375
3.474875,0.0
3.70025,4.375
3.483375,3.75
3.480875,4.375
3.481125,5.0
3.86,4.375
3.875125,4.375
3.892,4.375
3.895625,3.75
3.813375,4.375
3.790875,3.75
3.721125,4.375
3.83675,4.375
3.69,3.75
3.9045,3.75
3.855,3.75
3.90425,4.375
3.898375,5.0
3.91625,4.375
3.472875,3.75
3.891,0.0
3.48125,3.125
3.8995,5.0
3.6365,5.0
3.91775,5.0
3.906625,4.375
3.738625,0.0
3.92325,1.25
3.8865,4.375
3.60925,4.375
3.478625,4.375
3.48325,0.0
3.899,3.75
3.7715,4.375
3.651625,4.375
3.848625,3.125
3.91275,0.0
3.823875,0.0
3.727125,3.125
3.4705,5.0
3.926375,3.75
3.78,4.375
3.675,2.5
3.483875,4.375
3.902125,4.375
3.895,3.75
3.91125,5.0
3.883125,4.375
3.798125,4.375
3.741625,0.0
3.688,4.375
3.776625,3.75
3.880875,3.75
3.90475,4.375
3.891125,5.0
3.837875,5.0
3.820875,3.75
3.48225,4.375
3.817875,5.0
3.88675,4.375
3.821625,3.75
3.90275,3.75
3.7685,4.375
3.47325,0.0
3.8965,4.375
3.79375,3.75
3.8175,4.375
3.83175,5.0
3.924625,4.375
3.7975,4.375
3.7865,4.375
3.81075,5.0
3.810375,5.0
3.916125,5.0
3.6555,4.375
3.4705,3.75
3.892375,4.375
3.47625,4.375
3.852375,5.0
3.726125,4.375
3.87575,0.0
3.725,3.75
3.825875,4.375
3.47775,3.75
3.479375,4.375
3.733125,4.375
3.463625,3.125
3.478375,0.0
3.8225,5.0
3.8995,4.375
3.84225,5.0
3.805625,4.375
3.838375,4.375
3.626625,3.75
3.852,3.125
3.783875,4.375
3.776125,4.375
3.91575,5.0
3.907625,4.375
3.855,3.75
3.889125,0.0
3.451,0.0
3.75475,3.75
3.798375,3.75
3.887,5.0
3.904125,5.0
3.903875,4.375
3.89625,3.75
3.872375,3.75
3.716875,4.375
3.865875,3.75
3.82175,5.0
3.477875,4.375
3.794625,4.375
3.4765,3.75
3.82075,3.125
3.852,3.75
3.924125,4.375
3.666,4.375
3.47475,3.125
3.689875,3.125
3.83525,3.75
3.822625,4.375
3.803375,4.375
3.8545,4.375
3.8865,4.375
3.832125,5.0
3.894875,5.0
3.50475,3.75
3.526,4.375
3.89325,5.0
3.576625,3.75
3.854,3.75
3.87275,3.75
3.4785,3.125
3.89025,4.375
3.889375,4.375
3.7975,3.75
3.476,0.0
3.900875,4.375
3.894125,4.375
3.893625,2.5
3.8955,4.375
3.751375,3.75
3.512625,4.375
3.594625,3.125
3.869375,3.75
3.589875,4.375
3.483375,3.75
3.895,4.375
3.727,3.75
3.872,4.375
3.891,5.0
3.89225,4.375
3.480125,0.0
3.89225,3.125
3.831375,0.0
3.8085,5.0
3.911,5.0
3.4855,4.375
3.45675,5.0
3.84425,2.5
3.789625,5.0
3.911375,4.375
3.8925,3.75
3.8975,4.375
3.788125,4.375
3.799625,3.75
3.557375,0.0
3.83875,3.75
3.812875,3.75
3.92225,4.375
3.893125,3.75
3.80825,2.5
3.867875,4.375
3.913125,3.75
3.48025,4.375
3.746875,3.125
3.47125,0.0
3.793625,0.0
3.68825,3.125
3.477375,4.375
3.4805,3.75
3.74925,3.75
3.91575,4.375
3.460875,3.125
3.83775,0.0
3.911875,4.375
3.892875,3.75
3.48775,0.0
3.921125,0.0
3.47175,0.0
3.547625,3.125
3.45575,3.75
3.803625,3.125
3.5835,3.125
3.635,4.375
3.475375,5.0
3.72625,4.375
3.617,0.0
3.472625,5.0
3.900625,3.75
3.829,3.75
3.740125,4.375
3.699125,4.375
3.781375,3.75
3.590625,4.375
3.82025,3.75
3.789875,4.375
3.90125,4.375
3.470625,0.0
3.478625,3.125
3.482875,3.75
3.471375,3.125
3.4755,4.375
3.90475,5.0
3.73825,5.0
3.72575,0.0
3.91625,3.75
3.47325,4.375
3.772,3.125
3.879375,0.0
3.572125,4.375
3.8845,4.375
3.54675,5.0
3.688125,3.75
3.44475,2.5
3.896,4.375
3.781625,3.75
3.8315,4.375
3.809,4.375
3.46725,4.375
3.8515,3.75
3.571875,5.0
3.744875,4.375
3.9265,5.0
3.8475,4.375
3.84575,3.125
3.907,4.375
3.822875,0.0
3.733625,4.375
3.907375,4.375
3.482125,4.375
